Geneid	0_R1	0_R2	5_R1	5_R2	15_R1	15_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-MSMEI_RS03905	14	16	3	7	0	1	0	2	1	0	1	0	host	gene-MSMEI_RS03905
gene-MSMEI_RS29170	3	11	1	9	0	1	0	5	0	0	0	0	host	gene-MSMEI_RS29170
gene-MSMEI_RS05255	7	8	2	9	0	0	3	2	0	0	0	0	host	gene-MSMEI_RS05255
gene-MSMEI_RS33595	1	7	0	2	2	4	0	0	1	0	0	0	host	gene-MSMEI_RS33595
gene-MSMEI_RS04795	33	43	10	34	2	3	1	0	3	1	4	0	host	gene-MSMEI_RS04795
gene-MSMEI_RS04725	11	21	5	14	1	2	4	1	0	0	0	1	host	gene-MSMEI_RS04725
gene-MSMEI_RS01545	9	18	7	13	2	5	0	2	3	0	2	0	host	gene-MSMEI_RS01545
gene-MSMEI_RS28415	1	3	1	0	0	2	0	0	0	0	0	0	host	gene-MSMEI_RS28415
gene-MSMEI_RS29570	14	21	4	19	0	7	1	2	0	1	0	2	host	otsB
gene-MSMEI_RS10215	5	7	2	0	0	2	0	0	0	1	0	0	host	gene-MSMEI_RS10215
gene-MSMEI_RS28000	77	101	26	64	12	19	2	6	5	3	1	1	host	gene-MSMEI_RS28000
gene-MSMEI_RS23605	1	3	1	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS23605
gene-MSMEI_RS33505	1	3	0	5	1	0	0	0	0	0	0	1	host	gene-MSMEI_RS33505
gene-MSMEI_RS18675	5	10	1	7	0	0	0	1	1	0	0	3	host	gene-MSMEI_RS18675
gene-MSMEI_RS26970	33	62	10	52	0	5	0	6	1	3	3	2	host	gene-MSMEI_RS26970
gene-MSMEI_RS00075	4	6	4	10	1	4	0	3	0	1	0	0	host	gene-MSMEI_RS00075
gene-MSMEI_RS08345	0	0	0	0	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS08345
gene-MSMEI_RS25240	0	7	0	1	0	0	0	0	1	0	0	0	host	gene-MSMEI_RS25240
gene-MSMEI_RS17510	1	2	1	0	1	2	0	0	1	0	0	0	host	gene-MSMEI_RS17510
gene-MSMEI_RS11155	12	7	4	7	0	3	0	3	0	0	0	0	host	gene-MSMEI_RS11155
gene-MSMEI_RS25815	22	12	7	26	6	8	0	1	0	0	1	2	host	gene-MSMEI_RS25815
gene-MSMEI_RS16040	8	8	3	7	0	3	1	1	0	0	0	0	host	gene-MSMEI_RS16040
gene-MSMEI_RS32140	0	3	2	11	0	4	2	1	0	0	1	1	host	gene-MSMEI_RS32140
gene-MSMEI_RS25830	8	16	1	3	0	1	0	2	0	0	4	1	host	gene-MSMEI_RS25830
gene-MSMEI_RS24120	40	30	6	28	7	10	0	7	2	1	0	4	host	gene-MSMEI_RS24120
gene-MSMEI_RS11300	137	141	15	115	42	53	2	8	4	8	1	3	host	gene-MSMEI_RS11300
gene-MSMEI_RS22865	6	13	3	12	2	10	0	1	0	2	0	1	host	gene-MSMEI_RS22865
gene-MSMEI_RS23710	5	0	1	0	0	1	0	2	0	1	0	0	host	gene-MSMEI_RS23710
gene-MSMEI_RS12640	3	4	1	4	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS12640
gene-MSMEI_RS14710	0	4	1	2	1	1	0	2	1	0	0	0	host	gene-MSMEI_RS14710
gene-MSMEI_RS24485	26	46	19	38	1	4	1	5	0	1	5	2	host	gene-MSMEI_RS24485
gene-MSMEI_RS10750	5	7	4	5	0	0	0	2	0	0	0	0	host	gene-MSMEI_RS10750
gene-MSMEI_RS03335	0	1	1	4	1	3	0	0	0	0	0	0	host	gene-MSMEI_RS03335
gene-MSMEI_RS06440	1	0	2	0	2	2	2	0	0	0	0	3	host	gene-MSMEI_RS06440
gene-MSMEI_RS29175	6	16	0	5	2	5	4	3	1	5	1	2	host	gene-MSMEI_RS29175
gene-MSMEI_RS03190	29	49	11	51	3	14	2	10	0	2	4	4	host	phnE
gene-MSMEI_RS06825	0	2	0	1	1	0	0	0	0	0	1	0	host	gene-MSMEI_RS06825
gene-MSMEI_RS07135	311	360	48	347	52	177	6	32	9	23	4	11	host	rplV
gene-MSMEI_RS35200	13	2	1	8	2	2	0	0	0	0	0	0	host	gene-MSMEI_RS35200
gene-MSMEI_RS23490	42	68	10	39	1	10	0	3	2	2	1	4	host	gene-MSMEI_RS23490
gene-MSMEI_RS15645	24	41	6	16	2	3	0	6	2	2	0	0	host	gene-MSMEI_RS15645
gene-PBI_KAMPY_86	0	0	62	288	922	1711	95	251	26	55	256	265	phage	86
gene-MSMEI_RS21795	2	5	0	7	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS21795
gene-MSMEI_RS30245	12	15	2	4	2	1	0	0	0	3	0	0	host	gene-MSMEI_RS30245
gene-MSMEI_RS13535	44	41	17	55	23	37	0	3	2	1	0	2	host	gene-MSMEI_RS13535
gene-MSMEI_RS24480	21	36	14	39	2	5	2	1	0	2	1	2	host	gene-MSMEI_RS24480
gene-MSMEI_RS32510	15	65	4	14	3	7	2	6	1	1	0	1	host	metE
gene-MSMEI_RS01860	253	238	15	58	2	3	0	4	7	5	5	1	host	gene-MSMEI_RS01860
gene-MSMEI_RS04615	71	137	13	19	1	6	0	3	1	1	3	0	host	mshA
gene-MSMEI_RS13485	21	31	15	19	1	2	3	9	2	3	2	5	host	nrdR
gene-MSMEI_RS31170	27	61	27	57	1	5	2	1	1	0	2	1	host	gene-MSMEI_RS31170
gene-MSMEI_RS33320	13	18	1	7	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS33320
gene-MSMEI_RS29885	339	347	30	180	54	86	10	18	3	17	0	3	host	ftsH
gene-MSMEI_RS15385	132	149	50	75	6	12	2	12	8	11	6	4	host	gene-MSMEI_RS15385
gene-MSMEI_RS25850	5	4	1	9	3	4	1	2	0	0	0	2	host	gene-MSMEI_RS25850
gene-MSMEI_RS07010	7	35	6	21	2	6	1	4	0	1	0	1	host	gene-MSMEI_RS07010
gene-MSMEI_RS01480	2	4	1	4	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS01480
gene-MSMEI_RS16130	8	21	2	16	1	0	0	1	1	1	2	0	host	gene-MSMEI_RS16130
gene-MSMEI_RS16115	0	0	2	3	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS16115
gene-MSMEI_RS07495	28	28	6	18	2	5	0	4	0	0	4	1	host	gene-MSMEI_RS07495
gene-MSMEI_RS17610	6	6	3	2	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS17610
gene-MSMEI_RS12020	35	50	11	80	21	38	5	3	0	2	2	5	host	gene-MSMEI_RS12020
gene-MSMEI_RS31310	30	35	7	17	1	2	1	2	2	0	1	0	host	gene-MSMEI_RS31310
gene-MSMEI_RS16755	2	4	0	0	0	0	0	0	0	0	0	2	host	gene-MSMEI_RS16755
gene-MSMEI_RS12240	13	1	5	5	3	0	0	2	0	0	2	0	host	gene-MSMEI_RS12240
gene-MSMEI_RS09440	3	7	3	3	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS09440
gene-MSMEI_RS18410	58	72	9	24	5	6	2	2	7	4	0	0	host	gene-MSMEI_RS18410
gene-MSMEI_RS02305	0	2	0	0	0	1	0	0	0	0	0	0	host	lysE
gene-MSMEI_RS15980	9	17	4	15	4	0	0	0	0	1	0	1	host	gene-MSMEI_RS15980
gene-MSMEI_RS01220	55	82	27	43	5	11	4	23	3	3	2	3	host	gene-MSMEI_RS01220
gene-MSMEI_RS06910	13	11	0	2	2	4	0	1	1	0	0	0	host	gene-MSMEI_RS06910
gene-PBI_KAMPY_67	0	0	5	1	1004	2464	692	1289	203	295	681	1287	phage	67
gene-MSMEI_RS29315	1	2	0	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS29315
gene-MSMEI_RS24375	4	4	2	2	1	1	0	0	0	0	1	0	host	gene-MSMEI_RS24375
gene-MSMEI_RS02315	0	2	0	1	2	1	0	1	0	1	0	0	host	gene-MSMEI_RS02315
gene-MSMEI_RS18080	10	14	5	34	10	13	0	2	1	0	2	2	host	gene-MSMEI_RS18080
gene-MSMEI_RS10475	4	20	2	2	1	2	0	0	0	1	0	1	host	dhaL
gene-MSMEI_RS28100	70	103	3	10	8	4	0	4	0	1	2	1	host	gene-MSMEI_RS28100
gene-MSMEI_RS13900	37	43	3	26	1	0	2	5	1	3	1	2	host	gene-MSMEI_RS13900
gene-MSMEI_RS13910	23	21	11	13	2	4	2	6	2	1	9	4	host	gene-MSMEI_RS13910
gene-MSMEI_RS31245	47	69	26	112	5	30	3	13	3	6	5	4	host	gene-MSMEI_RS31245
gene-MSMEI_RS11420	274	228	63	151	15	33	5	16	9	7	10	6	host	gene-MSMEI_RS11420_gene_serB
gene-MSMEI_RS21095	2	12	1	2	2	2	1	4	1	1	0	0	host	gene-MSMEI_RS21095
gene-MSMEI_RS24795	80	110	16	68	12	21	3	10	2	4	2	7	host	gene-MSMEI_RS24795
gene-MSMEI_RS23535	0	1	1	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS23535
gene-MSMEI_RS29445	3	9	3	10	1	3	0	0	0	2	0	1	host	gene-MSMEI_RS29445
gene-MSMEI_RS29415	2	17	2	4	4	0	0	0	0	1	1	0	host	ipdF
gene-MSMEI_RS22500	6	20	2	9	7	3	0	3	0	0	0	0	host	gene-MSMEI_RS22500
gene-MSMEI_RS03275	5	8	2	12	0	3	1	2	0	0	1	0	host	gene-MSMEI_RS03275
gene-MSMEI_RS17590	0	3	3	6	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS17590
gene-MSMEI_RS32940	62	61	6	9	2	0	0	0	0	0	0	0	host	gene-MSMEI_RS32940
gene-MSMEI_RS20880	27	37	12	22	2	5	1	4	4	0	0	2	host	trpD
gene-MSMEI_RS09115	2	2	0	6	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS09115
gene-MSMEI_RS23920	12	16	12	23	6	13	0	1	0	1	0	0	host	gene-MSMEI_RS23920
gene-MSMEI_RS28160	1	8	0	8	6	4	1	1	0	1	2	1	host	gene-MSMEI_RS28160
gene-MSMEI_RS09185	0	2	0	1	0	0	0	2	1	2	2	0	host	gene-MSMEI_RS09185_gene_istB
gene-MSMEI_RS27675	3	10	0	5	0	0	1	0	0	0	0	0	host	gene-MSMEI_RS27675
gene-MSMEI_RS10000	6	14	1	1	0	0	0	0	0	0	2	0	host	gene-MSMEI_RS10000
gene-MSMEI_RS14835	2	4	0	1	0	2	0	0	0	0	0	0	host	gene-MSMEI_RS14835
gene-MSMEI_RS23400	1	1	0	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS23400
gene-MSMEI_RS18570	42	119	27	56	2	7	2	17	6	9	10	12	host	pheT
gene-MSMEI_RS16635	8	11	0	5	0	2	0	0	1	0	1	1	host	gene-MSMEI_RS16635
gene-MSMEI_RS06450	16	15	11	18	8	8	1	3	0	0	1	0	host	gene-MSMEI_RS06450
gene-MSMEI_RS27335	1	7	0	8	0	1	0	2	0	0	0	4	host	gene-MSMEI_RS27335
gene-MSMEI_RS27010	4	8	1	0	1	0	1	2	0	0	0	0	host	gene-MSMEI_RS27010
gene-PBI_KAMPY_63	0	0	1	0	839	1704	1011	1735	194	349	1084	1361	phage	63
gene-MSMEI_RS20070	0	4	2	4	1	1	2	2	0	0	0	0	host	gene-MSMEI_RS20070
gene-MSMEI_RS15530	52	65	8	40	10	17	3	9	2	1	2	2	host	gene-MSMEI_RS15530
gene-MSMEI_RS13085	37	22	0	2	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS13085
gene-MSMEI_RS15070	7	4	2	4	1	1	1	2	0	0	0	1	host	gene-MSMEI_RS15070
gene-MSMEI_RS21020	62	43	10	18	1	4	1	10	1	1	2	1	host	gene-MSMEI_RS21020
gene-MSMEI_RS19680	0	8	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS19680
gene-MSMEI_RS12275	1	0	0	0	0	0	0	0	0	0	2	0	host	gene-MSMEI_RS12275
gene-MSMEI_RS23330	9	9	4	7	5	11	0	3	2	0	0	0	host	gene-MSMEI_RS23330
gene-MSMEI_RS07810	7	12	1	6	1	0	0	1	1	0	0	1	host	tsaB
gene-MSMEI_RS05990	14	8	10	18	4	10	2	4	1	1	0	0	host	gene-MSMEI_RS05990
gene-MSMEI_RS30345	18	31	8	21	0	5	0	5	0	0	1	0	host	gene-MSMEI_RS30345
gene-MSMEI_RS07835	78	246	76	229	23	88	2	9	18	27	11	18	host	gene-MSMEI_RS07835_gene_groL
gene-MSMEI_RS09710	595	370	1927	860	148	264	117	687	165	202	1071	569	host	gene-MSMEI_RS09710
gene-MSMEI_RS17065	1	4	7	12	3	2	1	0	0	0	0	0	host	gene-MSMEI_RS17065
gene-MSMEI_RS07695	4	6	2	1	0	0	0	0	0	0	0	0	host	eutC
gene-MSMEI_RS13760	12	17	7	21	1	5	0	3	0	0	0	1	host	gene-MSMEI_RS13760
gene-MSMEI_RS31235	10	14	1	8	0	8	0	1	0	1	1	2	host	gene-MSMEI_RS31235
gene-MSMEI_RS03170	331	361	186	631	86	137	18	47	13	17	15	10	host	gene-MSMEI_RS03170
gene-MSMEI_RS25560	63	70	20	22	7	6	1	8	0	2	1	1	host	gene-MSMEI_RS25560
gene-MSMEI_RS04120	12	16	7	18	1	1	1	1	0	3	0	0	host	gene-MSMEI_RS04120
gene-MSMEI_RS17295	16	38	16	35	2	7	3	6	0	1	2	4	host	gene-MSMEI_RS17295
gene-MSMEI_RS33225	13	12	0	1	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS33225
gene-MSMEI_RS01215	67	111	9	14	5	3	2	12	2	6	0	2	host	gene-MSMEI_RS01215
gene-MSMEI_RS09105	357	275	76	278	21	41	4	21	7	16	12	11	host	ahcY
gene-MSMEI_RS22710	202	249	17	69	8	12	2	5	3	3	1	1	host	gene-MSMEI_RS22710
gene-MSMEI_RS23910	52	156	32	245	53	137	11	27	11	25	1	17	host	ahpD
gene-MSMEI_RS12500	98	129	17	69	7	11	3	12	3	2	0	8	host	pyrH
gene-MSMEI_RS30590	12	13	5	7	0	2	0	4	0	0	4	2	host	egtD
gene-MSMEI_RS24140	114	214	31	125	15	24	4	14	7	13	8	3	host	gene-MSMEI_RS24140
gene-MSMEI_RS23360	3	5	0	1	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS23360
gene-MSMEI_RS00835	10	14	17	20	3	3	1	4	0	0	1	0	host	roxY
gene-MSMEI_RS36140	136	97	21	81	22	32	4	11	2	7	9	9	host	gene-MSMEI_RS36140
gene-MSMEI_RS13965	7	18	5	8	0	3	0	2	1	2	4	2	host	gene-MSMEI_RS13965
gene-MSMEI_RS28665	1	2	1	1	0	3	0	0	0	0	0	0	host	gene-MSMEI_RS28665
gene-MSMEI_RS06130	3	0	4	2	4	0	0	4	0	0	0	0	host	gene-MSMEI_RS06130
gene-MSMEI_RS17100	3	7	0	0	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS17100
gene-MSMEI_RS30400	14	14	6	10	1	0	0	1	0	0	0	0	host	gene-MSMEI_RS30400
gene-MSMEI_RS16895	4	6	0	8	1	4	0	1	0	1	0	0	host	gene-MSMEI_RS16895
gene-MSMEI_RS17500	1	0	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS17500
gene-MSMEI_RS20935	35	45	19	76	11	30	1	0	1	1	0	1	host	gene-MSMEI_RS20935
gene-MSMEI_RS33910	21	27	13	26	1	6	3	3	0	0	0	0	host	gene-MSMEI_RS33910
gene-MSMEI_RS18295	2	2	0	3	0	1	0	1	0	0	0	0	host	pqqE
gene-MSMEI_RS15075	5	9	5	12	2	1	0	2	0	1	0	0	host	gene-MSMEI_RS15075
gene-MSMEI_RS24000	22	47	9	22	0	11	0	5	0	3	5	1	host	gene-MSMEI_RS24000
gene-MSMEI_RS34795	1	2	0	1	0	1	0	1	0	1	0	0	host	gene-MSMEI_RS34795
gene-MSMEI_RS18880	1	1	3	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS18880
gene-MSMEI_RS07975	11	7	6	11	1	1	0	1	1	1	0	2	host	gene-MSMEI_RS07975
gene-MSMEI_RS09500	3	2	0	5	0	3	0	0	0	0	0	0	host	gene-MSMEI_RS09500
gene-MSMEI_RS13765	2	13	4	3	1	1	0	0	0	1	0	0	host	gene-MSMEI_RS13765
gene-MSMEI_RS07440	3	4	1	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS07440
gene-MSMEI_RS14470	104	133	19	64	11	19	1	12	1	3	7	5	host	gene-MSMEI_RS14470
gene-MSMEI_RS09495	52	72	12	73	16	22	4	11	3	3	6	6	host	gene-MSMEI_RS09495
gene-MSMEI_RS15985	51	122	9	50	12	17	3	10	11	8	1	3	host	gene-MSMEI_RS15985
gene-MSMEI_RS00595	9	1	4	2	3	2	0	0	0	1	0	0	host	gene-MSMEI_RS00595
gene-MSMEI_RS29045	7	8	2	9	1	4	0	1	0	0	0	1	host	gene-MSMEI_RS29045
gene-MSMEI_RS05080	38	81	9	38	3	10	0	10	2	2	1	2	host	gene-MSMEI_RS05080
gene-MSMEI_RS09160	11	23	4	6	1	4	0	0	1	0	2	0	host	gene-MSMEI_RS09160_gene_nhaA
gene-MSMEI_RS26715	2	2	0	3	3	0	0	1	0	0	0	0	host	gene-MSMEI_RS26715
gene-MSMEI_RS21845	14	14	6	34	3	1	0	1	2	0	2	3	host	gene-MSMEI_RS21845
gene-MSMEI_RS22610	113	158	33	62	10	24	1	15	6	5	8	6	host	rpmA
gene-MSMEI_RS32830	3	1	0	3	0	0	0	0	0	0	1	1	host	gene-MSMEI_RS32830
gene-MSMEI_RS09280	3	4	1	0	0	1	1	1	0	0	0	0	host	gene-MSMEI_RS09280
gene-MSMEI_RS19705	0	1	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS19705
gene-MSMEI_RS17430	6	5	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS17430
gene-MSMEI_RS15590	5	2	3	8	0	3	0	0	0	0	1	0	host	gene-MSMEI_RS15590
gene-MSMEI_RS17450	147	115	17	75	10	29	1	14	1	0	3	2	host	gene-MSMEI_RS17450
gene-MSMEI_RS33935	119	81	12	47	2	9	1	4	2	0	1	1	host	trxA
gene-MSMEI_RS32005	1	5	1	2	0	3	1	0	0	0	0	0	host	gene-MSMEI_RS32005
gene-MSMEI_RS12145	4	11	3	11	2	2	0	2	0	0	1	0	host	gene-MSMEI_RS12145
gene-MSMEI_RS02720	16	92	3	6	1	6	2	2	0	0	0	1	host	gene-MSMEI_RS02720
gene-MSMEI_RS08465	0	1	0	0	1	1	0	0	0	0	0	0	host	gene-MSMEI_RS08465
gene-MSMEI_RS22055	8	12	0	3	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS22055
gene-MSMEI_RS12745	1	5	1	3	1	2	0	1	1	0	2	1	host	gene-MSMEI_RS12745
gene-MSMEI_RS03120	2	1	2	3	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS03120
gene-MSMEI_RS35195	0	0	0	1	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS35195
gene-MSMEI_RS04165	41	88	13	45	4	17	1	7	1	2	0	1	host	gene-MSMEI_RS04165
gene-MSMEI_RS22930	10	25	1	27	2	5	0	2	0	0	2	2	host	gene-MSMEI_RS22930
gene-MSMEI_RS07315	35	47	1	16	2	2	1	1	0	1	0	0	host	gene-MSMEI_RS07315
gene-MSMEI_RS09805	0	0	1	1	1	2	0	0	0	0	0	0	host	gene-MSMEI_RS09805
gene-MSMEI_RS21655	0	0	0	1	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS21655
gene-MSMEI_RS30160	532	1142	36	139	18	98	10	32	18	14	5	8	host	gene-MSMEI_RS30160
gene-MSMEI_RS08010	47	41	36	124	14	23	1	8	3	2	18	4	host	gene-MSMEI_RS08010
gene-MSMEI_RS22705	7	4	1	8	0	1	0	1	0	0	0	0	host	mobA
gene-MSMEI_RS19455	32	19	2	4	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS19455
gene-MSMEI_RS28400	2	0	0	0	1	0	0	2	0	0	0	0	host	gene-MSMEI_RS28400
gene-MSMEI_RS24860	57	77	4	21	5	10	2	7	1	1	8	3	host	gene-MSMEI_RS24860
gene-MSMEI_RS13425	18	25	5	15	0	3	0	2	3	1	0	2	host	gene-MSMEI_RS13425
gene-MSMEI_RS08685	4	6	6	0	0	3	0	0	0	0	2	0	host	nei2
gene-MSMEI_RS05850	3	7	0	2	1	0	0	1	0	0	2	0	host	gene-MSMEI_RS05850
gene-MSMEI_RS01455	1	4	2	0	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS01455
gene-MSMEI_RS31395	37	70	13	28	6	9	0	6	1	0	0	3	host	gene-MSMEI_RS31395
gene-MSMEI_RS05685	5	4	0	1	1	1	0	1	0	0	0	1	host	gene-MSMEI_RS05685
gene-MSMEI_RS30490	5	5	3	7	1	0	0	1	0	1	0	0	host	gene-MSMEI_RS30490
gene-MSMEI_RS02625	38	69	3	5	0	0	0	6	1	1	0	2	host	gene-MSMEI_RS02625
gene-PBI_KAMPY_29	0	0	2	0	0	0	22	1064	1295	1413	1375	1412	phage	29
gene-MSMEI_RS06660	344	390	20	134	13	51	15	27	12	28	17	20	host	nusG
gene-MSMEI_RS13895	16	34	28	112	15	27	1	6	0	0	1	2	host	gene-MSMEI_RS13895
gene-MSMEI_RS24170	42	91	23	65	9	22	3	18	4	9	6	6	host	gene-MSMEI_RS24170
gene-MSMEI_RS25565	71	94	27	56	7	25	5	4	2	5	1	6	host	gene-MSMEI_RS25565
gene-MSMEI_RS04145	44	123	32	90	11	27	4	14	0	7	3	5	host	gene-MSMEI_RS04145
gene-MSMEI_RS13445	26	41	3	15	3	4	0	5	0	4	3	4	host	dapF
gene-MSMEI_RS26675	1	5	1	4	1	0	0	2	0	0	1	0	host	gene-MSMEI_RS26675
gene-MSMEI_RS26520	12	17	5	14	3	3	1	1	0	2	1	2	host	gene-MSMEI_RS26520
gene-MSMEI_RS21755	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS21755_gene_lpdA
gene-MSMEI_RS23840	0	1	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS23840
gene-MSMEI_RS09465	109	166	60	230	64	181	0	6	3	3	6	2	host	sigH
gene-MSMEI_RS10030	22	29	1	10	1	4	0	2	1	0	0	0	host	gene-MSMEI_RS10030
gene-MSMEI_RS20680	136	160	30	92	19	43	6	13	5	9	4	6	host	wag31
gene-MSMEI_RS10490	8	9	2	3	0	0	0	1	0	1	3	0	host	gene-MSMEI_RS10490
gene-MSMEI_RS00160	41	59	13	22	5	7	2	3	3	2	5	2	host	pbpA
gene-MSMEI_RS16425	0	0	1	1	0	1	0	0	0	0	1	1	host	gene-MSMEI_RS16425
gene-MSMEI_RS18535	111	80	15	37	2	4	1	4	4	4	9	1	host	gene-MSMEI_RS18535
gene-MSMEI_RS25520	8	19	4	16	1	3	1	5	1	2	4	4	host	gene-MSMEI_RS25520
gene-MSMEI_RS01205	201	267	32	96	9	41	4	37	4	5	11	15	host	gene-MSMEI_RS01205
gene-MSMEI_RS18840	21	35	9	22	1	2	4	7	1	2	3	2	host	coaE
gene-MSMEI_RS32675	1	0	1	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS32675
gene-MSMEI_RS19410	227	186	9	10	1	2	0	4	0	0	4	0	host	gene-MSMEI_RS19410
gene-MSMEI_RS00255	2	1	4	3	3	3	0	2	0	1	0	0	host	gene-MSMEI_RS00255
gene-MSMEI_RS12555	19	18	2	28	1	1	0	5	2	0	0	0	host	gene-MSMEI_RS12555
gene-MSMEI_RS18120	4	10	3	9	2	4	0	3	2	0	0	0	host	gene-MSMEI_RS18120
gene-MSMEI_RS24965	23	31	14	25	4	10	0	7	2	4	2	1	host	dapD
gene-MSMEI_RS19880	3	6	2	2	2	0	0	0	0	0	0	0	host	gene-MSMEI_RS19880
gene-MSMEI_RS14450	11	37	11	21	2	3	0	0	2	0	0	1	host	gene-MSMEI_RS14450
gene-MSMEI_RS12400	414	594	74	279	16	69	11	63	28	40	25	28	host	tsf
gene-MSMEI_RS18320	2	6	1	1	1	1	0	0	0	0	2	0	host	gene-MSMEI_RS18320
gene-MSMEI_RS16865	1	9	2	0	0	2	0	2	0	0	0	1	host	gene-MSMEI_RS16865
gene-MSMEI_RS17305	15	61	7	22	3	8	3	0	1	0	1	1	host	gene-MSMEI_RS17305
gene-MSMEI_RS15030	84	89	8	52	13	18	3	10	3	2	3	1	host	rpoZ
gene-MSMEI_RS27095	19	38	5	12	4	1	0	2	0	1	2	3	host	gene-MSMEI_RS27095
gene-MSMEI_RS21040	8	30	6	14	0	4	0	1	1	0	0	2	host	gene-MSMEI_RS21040
gene-MSMEI_RS00800	0	2	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS00800
gene-MSMEI_RS03125	7	9	2	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS03125
gene-MSMEI_RS15395	56	67	9	46	5	9	0	4	0	3	0	1	host	gene-MSMEI_RS15395
gene-MSMEI_RS20055	6	7	2	8	2	1	0	2	0	0	2	1	host	gene-MSMEI_RS20055
gene-MSMEI_RS14745	0	0	0	0	0	1	0	1	0	0	0	1	host	gene-MSMEI_RS14745
gene-MSMEI_RS13050	28	35	12	42	6	8	1	5	0	4	0	1	host	gene-MSMEI_RS13050
gene-MSMEI_RS04870	2	2	3	3	0	2	0	3	1	1	0	0	host	gene-MSMEI_RS04870
gene-MSMEI_RS29375	5	6	1	0	1	0	0	0	0	0	0	0	host	ipdB
gene-MSMEI_RS18500	9	8	1	15	3	0	0	3	0	0	0	0	host	gene-MSMEI_RS18500
gene-MSMEI_RS27025	76	203	57	99	12	14	6	15	6	14	4	1	host	sucD
gene-MSMEI_RS31065	11	11	8	8	0	2	0	4	0	1	1	0	host	gene-MSMEI_RS31065
gene-MSMEI_RS12915	77	102	19	70	34	33	0	7	4	4	1	5	host	rimP
gene-MSMEI_RS19065	3	13	2	3	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS19065
gene-MSMEI_RS20820	31	42	4	16	4	6	2	5	1	6	2	2	host	gene-MSMEI_RS20820
gene-MSMEI_RS10760	0	1	1	0	0	1	0	1	0	0	0	1	host	gene-MSMEI_RS10760
gene-MSMEI_RS14305	2	1	1	11	5	2	0	0	0	0	0	1	host	gene-MSMEI_RS14305
gene-MSMEI_RS20620	1	1	1	2	0	0	0	2	0	0	0	1	host	gene-MSMEI_RS20620
gene-MSMEI_RS29245	8	3	0	3	1	0	0	0	0	0	2	0	host	gene-MSMEI_RS29245
gene-MSMEI_RS22225	0	1	0	1	0	0	0	0	0	0	4	0	host	gene-MSMEI_RS22225
gene-MSMEI_RS02540	2	0	0	1	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS02540
gene-MSMEI_RS02885	1	4	0	1	0	2	0	1	0	0	0	0	host	gene-MSMEI_RS02885
gene-MSMEI_RS21370	15	47	9	22	6	4	2	5	0	2	4	4	host	gene-MSMEI_RS21370
gene-MSMEI_RS18715	8	13	2	0	0	0	0	4	3	0	0	0	host	gene-MSMEI_RS18715
gene-MSMEI_RS02915	5	0	3	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS02915
gene-MSMEI_RS04220	1	3	1	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS04220
gene-MSMEI_RS20520	468	400	48	183	14	34	7	33	7	11	9	9	host	metH
gene-MSMEI_RS00135	21	30	8	25	5	10	1	6	2	3	0	2	host	crgA
gene-MSMEI_RS21295	1	3	0	2	1	0	0	1	0	0	0	0	host	gene-MSMEI_RS21295
