# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9951170_sorted.bam" "SRR9951163_sorted.bam" "SRR9951173_sorted.bam" "SRR9951167_sorted.bam" "SRR9951164_sorted.bam" "SRR9951166_sorted.bam" "SRR9951171_sorted.bam" "SRR9951169_sorted.bam" "SRR9951168_sorted.bam" "SRR9951176_sorted.bam" "SRR9951174_sorted.bam" "SRR9951177_sorted.bam" "SRR9951172_sorted.bam" "SRR9951165_sorted.bam" "SRR9951175_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9951170_sorted.bam	SRR9951163_sorted.bam	SRR9951173_sorted.bam	SRR9951167_sorted.bam	SRR9951164_sorted.bam	SRR9951166_sorted.bam	SRR9951171_sorted.bam	SRR9951169_sorted.bam	SRR9951168_sorted.bam	SRR9951176_sorted.bam	SRR9951174_sorted.bam	SRR9951177_sorted.bam	SRR9951172_sorted.bam	SRR9951165_sorted.bam	SRR9951175_sorted.bam
gene-FTB24_15145	CP045224.1	3299459	3299935	-	477	888	873	764	709	697	949	762	860	938	644	821	938	625	890	713
gene-FTB24_15150	CP045224.1	3299969	3300547	-	579	787	804	924	771	661	884	757	865	1135	650	930	1056	674	761	717
gene-FTB24_15155	CP045224.1	3300651	3303206	-	2556	1132	1395	2120	1486	1201	1558	1220	1289	2442	1163	2053	2207	1261	1168	1291
gene-FTB24_15160	CP045224.1	3303580	3304698	-	1119	1645	1405	1106	1174	1414	1418	1566	1452	1750	1524	1415	1541	1556	1812	1556
gene-FTB24_15170	CP045224.1	3305385	3306068	-	684	205	210	249	152	240	241	213	215	379	227	194	222	213	345	227
gene-FTB24_15175	CP045224.1	3306267	3306857	-	591	6471	4579	3749	5916	5438	5976	5855	6086	4512	4547	5051	4980	5721	5515	4571
gene-FTB24_15180	CP045224.1	3306882	3309275	-	2394	7845	5348	5947	11040	6031	9787	6738	7899	9779	4723	7605	6467	6718	7138	5014
gene-FTB24_15185	CP045224.1	3309292	3310311	-	1020	2050	1267	1792	3044	1369	2361	1548	2246	2380	1087	1970	1688	1581	1406	1059
gene-FTB24_15190	CP045224.1	3310856	3311653	-	798	436	307	311	262	354	358	398	425	330	324	364	381	361	354	327
gene-FTB24_15195	CP045224.1	3311840	3312511	-	672	1380	1258	1049	894	1401	944	1704	1177	669	1116	1578	1337	1638	1066	1012
gene-FTB24_15200	CP045224.1	3312811	3314187	-	1377	2061	2026	1696	1293	2065	1805	2363	1775	1301	1831	2547	2073	2397	2100	1733
gene-FTB24_15205	CP045224.1	3314616	3316358	+	1743	352	292	299	260	298	407	340	376	352	283	363	420	335	367	285
gene-FTB24_15210	CP045224.1	3316522	3316716	-	195	66	69	71	43	73	77	78	86	66	69	97	90	68	77	72
gene-FTB24_15215	CP045224.1	3316713	3317294	-	582	232	195	204	132	189	240	233	235	152	194	260	258	175	198	227
gene-FTB24_15220	CP045224.1	3317462	3318280	+	819	698	656	390	549	606	573	666	662	361	625	554	521	657	571	604
gene-FTB24_15225	CP045224.1	3319366	3320145	-	780	547	579	510	399	583	483	629	486	455	612	612	597	627	468	622
gene-FTB24_15230	CP045224.1	3320510	3322414	-	1905	313	347	699	321	315	250	331	374	567	379	441	751	348	208	448
gene-FTB24_15240	CP045224.1	3323830	3324948	-	1119	2218	1619	1099	1665	1790	1980	1931	2220	1984	1838	1498	1513	1761	2148	1931
gene-FTB24_15260	CP045224.1	3327102	3328019	-	918	818	798	596	529	795	634	799	768	561	676	739	800	742	651	785
gene-FTB24_15265	CP045224.1	3328204	3328734	-	531	166	171	248	107	137	141	143	190	180	203	270	330	121	192	245
gene-FTB24_15270	CP045224.1	3329050	3329406	-	357	34673	21636	18250	21212	25044	31851	25964	32729	30794	20407	24960	26031	25722	46032	21489
gene-FTB24_15275	CP045224.1	3329462	3329656	-	195	27624	16796	15641	15946	19861	25166	21011	26278	25455	15959	20441	23015	19099	38494	16849
gene-FTB24_15280	CP045224.1	3329684	3330193	-	510	19131	13797	15469	10719	13744	22096	16222	18551	25536	12730	19661	21779	14470	32812	12191
gene-FTB24_15285	CP045224.1	3331062	3332465	+	1404	31	40	135	37	53	23	37	75	159	70	54	159	51	31	78
gene-FTB24_15290	CP045224.1	3332994	3333473	+	480	43	38	98	33	39	63	43	72	67	36	70	108	58	41	55
gene-FTB24_15295	CP045224.1	3333470	3334249	+	780	181	125	239	141	150	162	167	203	208	176	217	309	198	193	195
gene-FTB24_15300	CP045224.1	3334490	3334990	-	501	416	306	257	245	414	319	479	364	249	313	344	407	390	433	285
gene-FTB24_15305	CP045224.1	3335570	3336277	-	708	1629	1251	989	769	1416	1300	1570	1412	989	1368	1130	1352	1438	1711	1388
gene-FTB24_15310	CP045224.1	3337191	3337976	-	786	2075	2242	1408	1679	1991	1702	2302	1984	1099	2010	2312	2014	2526	1810	2059
gene-FTB24_15315	CP045224.1	3338330	3338800	-	471	126	64	169	86	111	147	104	148	228	83	92	227	106	157	123
gene-FTB24_15320	CP045224.1	3339294	3339683	-	390	381	246	144	266	368	410	304	397	295	267	192	246	367	436	334
gene-FTB24_15325	CP045224.1	3340766	3342172	-	1407	483	399	485	382	416	565	465	487	586	360	516	555	493	563	415
gene-FTB24_15330	CP045224.1	3342217	3342930	-	714	291	227	289	213	204	291	255	266	322	212	289	301	246	254	228
gene-FTB24_15335	CP045224.1	3343094	3344008	+	915	21	22	94	25	21	18	18	47	101	38	33	123	30	14	45
gene-FTB24_15340	CP045224.1	3344008	3344769	+	762	16	26	71	19	27	10	10	41	84	16	35	67	18	21	34
gene-FTB24_15345	CP045224.1	3344781	3345518	+	738	75	71	219	80	60	80	45	71	137	76	203	203	53	85	85
gene-FTB24_15350	CP045224.1	3345998	3346222	+	225	623	321	219	389	554	537	519	560	403	327	313	257	544	626	389
gene-FTB24_15355	CP045224.1	3346395	3346664	+	270	1167	541	321	766	988	1088	1035	1091	735	609	503	456	940	1251	642
gene-FTB24_15360	CP045224.1	3346857	3347102	-	246	160	121	161	127	163	107	155	186	147	150	153	197	147	125	185
gene-FTB24_15365	CP045224.1	3347520	3347705	+	186	632	650	391	311	708	474	707	601	467	752	510	619	560	568	833
gene-FTB24_15370	CP045224.1	3347757	3348038	+	282	1137	1154	739	543	1192	714	1272	1033	725	1409	960	1226	1000	978	1606
gene-FTB24_15375	CP045224.1	3348546	3356678	-	8133	1674	1972	3054	1856	1642	1767	1724	1644	2649	1818	3427	3485	1715	1619	2009
gene-FTB24_15380	CP045224.1	3356895	3357077	-	183	14	8	31	15	16	15	10	15	38	17	26	33	9	5	21
gene-FTB24_15385	CP045224.1	3357166	3357297	-	132	24	17	76	30	33	25	29	39	82	29	29	92	22	14	48
gene-FTB24_15390	CP045224.1	3357406	3357906	-	501	23	20	113	37	32	47	40	50	136	53	35	127	35	36	50
gene-FTB24_15395	CP045224.1	3358028	3365128	-	7101	668	642	1151	784	610	760	646	785	1427	617	803	1140	754	684	798
gene-FTB24_15400	CP045224.1	3365446	3366000	-	555	2	5	20	4	6	3	9	7	21	12	7	15	14	4	5
gene-FTB24_15405	CP045224.1	3367034	3367414	-	381	1140	625	397	514	771	796	901	950	442	696	541	663	604	950	731
gene-FTB24_15410	CP045224.1	3367605	3367805	-	201	899	395	164	425	543	674	595	673	561	558	317	318	502	686	605
gene-FTB24_15415	CP045224.1	3368029	3369249	-	1221	196	209	242	118	198	198	172	197	448	212	176	282	185	261	238
gene-FTB24_15420	CP045224.1	3370317	3371051	-	735	978	894	702	520	813	586	1073	829	356	945	1142	885	922	653	835
gene-FTB24_15425	CP045224.1	3372007	3372645	-	639	430	361	350	378	359	323	366	394	351	338	492	490	350	488	368
gene-FTB24_15430	CP045224.1	3372648	3373505	-	858	512	415	485	414	391	381	391	516	527	353	424	602	409	585	435
gene-FTB24_15435	CP045224.1	3373507	3373881	-	375	241	192	220	194	181	193	183	288	259	180	208	280	186	287	201
gene-FTB24_15440	CP045224.1	3374332	3375522	-	1191	647	553	398	450	603	534	561	668	628	657	446	472	557	614	831
gene-FTB24_15445	CP045224.1	3375538	3377493	-	1956	92	83	316	94	110	85	91	141	361	111	107	281	75	84	130
gene-FTB24_15450	CP045224.1	3377512	3379521	-	2010	55	64	325	62	89	37	60	171	348	78	106	325	122	45	154
gene-FTB24_15455	CP045224.1	3379869	3380528	-	660	5948	4769	3590	3461	5807	4459	5667	5501	3107	5414	5376	6088	4958	5350	6309
gene-FTB24_15465	CP045224.1	3381647	3382240	-	594	217	266	135	131	260	195	266	183	184	221	163	212	213	244	302
gene-FTB24_15470	CP045224.1	3382936	3383241	-	306	4377	3577	770	3791	4009	3469	4351	3946	2766	4333	1914	1297	3998	3465	4379
gene-FTB24_15475	CP045224.1	3383966	3384184	-	219	332	705	406	254	509	295	678	305	241	652	648	558	632	364	723
gene-FTB24_15480	CP045224.1	3384185	3384592	-	408	407	837	495	299	618	341	984	348	271	874	859	687	810	430	902
gene-FTB24_15485	CP045224.1	3384678	3385166	-	489	322	497	220	241	334	260	380	319	236	428	347	341	319	261	466
gene-FTB24_15490	CP045224.1	3385346	3386443	-	1098	2519	2060	1565	1583	2172	1843	2270	2224	1458	2015	2015	2214	2149	2223	2412
gene-FTB24_15495	CP045224.1	3386816	3386986	-	171	219	129	122	115	185	160	205	177	176	184	193	137	185	176	157
gene-FTB24_15500	CP045224.1	3387158	3387601	-	444	305	288	429	185	295	268	280	278	320	308	465	550	304	351	352
gene-FTB24_15505	CP045224.1	3388315	3389205	-	891	388	399	793	319	359	410	372	410	614	359	790	878	384	440	437
gene-FTB24_15510	CP045224.1	3389585	3390391	-	807	357	375	750	342	304	410	347	386	621	306	904	868	320	451	395
gene-FTB24_15515	CP045224.1	3390765	3391286	-	522	225	215	631	228	151	268	198	288	324	175	739	736	171	274	221
gene-FTB24_15520	CP045224.1	3391817	3392494	+	678	745	580	656	491	633	595	652	689	547	619	911	1009	625	792	615
gene-FTB24_15525	CP045224.1	3393068	3393649	-	582	295	77	104	125	126	499	176	277	314	96	97	120	162	533	103
gene-FTB24_15530	CP045224.1	3393642	3393872	-	231	102	34	61	38	50	183	50	111	123	24	45	53	54	202	34
gene-FTB24_15535	CP045224.1	3394930	3395205	-	276	14	15	101	15	32	14	17	49	149	26	17	110	23	8	39
gene-FTB24_15540	CP045224.1	3395281	3396582	-	1302	38	48	340	45	101	37	62	145	321	92	93	329	89	33	137
gene-FTB24_15545	CP045224.1	3397051	3398289	-	1239	84	51	247	47	79	47	50	84	253	66	105	227	81	42	106
gene-FTB24_15550	CP045224.1	3398737	3398994	-	258	5	2	62	4	14	11	7	30	84	7	12	45	13	11	18
gene-FTB24_15555	CP045224.1	3399009	3399149	-	141	2	2	8	5	6	8	1	5	18	1	9	12	3	6	7
gene-FTB24_15560	CP045224.1	3399573	3399794	+	222	18	11	63	8	16	16	19	24	51	8	12	57	14	14	25
gene-FTB24_15565	CP045224.1	3400119	3400358	+	240	5	13	44	9	13	9	10	24	44	11	24	25	14	11	8
gene-FTB24_15570	CP045224.1	3400363	3400512	+	150	6	10	42	6	12	7	8	24	43	8	16	35	10	5	14
gene-FTB24_15575	CP045224.1	3400769	3401206	+	438	4	7	43	6	17	8	5	9	48	15	13	29	14	9	19
gene-FTB24_15580	CP045224.1	3401460	3402353	+	894	74	71	129	49	107	64	62	94	133	79	89	145	73	75	85
gene-FTB24_15585	CP045224.1	3402519	3403343	+	825	660	470	590	435	518	502	540	569	556	587	688	817	544	598	587
gene-FTB24_15590	CP045224.1	3403466	3404047	+	582	4319	4360	4440	2387	3653	4819	4107	3774	5106	5099	5939	6608	3414	8255	5351
gene-FTB24_15595	CP045224.1	3404151	3404327	+	177	409	790	664	333	534	651	568	528	629	878	999	1089	518	1198	966
gene-FTB24_15600	CP045224.1	3404723	3405895	+	1173	2800	4552	4636	1750	2982	3278	3107	2825	4192	5357	6254	7000	2744	5125	5514
gene-FTB24_15605	CP045224.1	3406232	3406801	-	570	776	495	724	378	576	419	769	670	320	610	964	908	681	441	545
gene-FTB24_15610	CP045224.1	3407205	3407777	+	573	2925	1855	1135	1774	2486	2154	2575	2688	1514	1985	1814	1546	2451	2534	1857
gene-FTB24_15615	CP045224.1	3408466	3410040	-	1575	1122	1138	859	684	1102	1024	1139	1119	1428	1095	1031	1207	975	1655	1231
gene-FTB24_15620	CP045224.1	3410201	3410737	-	537	524	468	379	287	493	538	494	555	649	437	452	571	358	750	524
gene-FTB24_15625	CP045224.1	3410811	3411224	-	414	453	383	276	237	392	444	421	457	440	370	350	411	258	612	428
gene-FTB24_15635	CP045224.1	3413027	3413560	-	534	960	729	670	689	857	768	858	985	780	847	857	947	798	998	951
gene-FTB24_15640	CP045224.1	3413722	3414375	-	654	774	610	509	560	704	674	677	775	633	631	590	660	660	740	694
gene-FTB24_15645	CP045224.1	3415167	3415739	-	573	249	91	248	74	111	97	220	121	138	180	97	155	103	286	110
gene-FTB24_15650	CP045224.1	3415803	3416066	-	264	120	34	170	40	61	42	140	65	68	104	47	80	46	164	60
gene-FTB24_15655	CP045224.1	3416066	3416287	-	222	112	31	119	29	39	27	128	36	47	72	42	55	36	133	40
gene-FTB24_15660	CP045224.1	3416785	3417321	-	537	1560	1306	1579	2243	1266	2258	1420	1598	2383	1218	2022	1780	1414	1639	1238
gene-FTB24_15665	CP045224.1	3417339	3418652	-	1314	2677	2391	3091	4056	2228	4213	2433	2808	4498	2076	3688	3371	2472	3154	2175
gene-FTB24_15670	CP045224.1	3418987	3419427	+	441	241	175	233	175	145	213	170	211	270	184	213	233	164	175	199
gene-FTB24_15675	CP045224.1	3419597	3419785	-	189	93	68	100	70	81	80	73	113	127	76	92	107	65	79	66
gene-FTB24_15680	CP045224.1	3419979	3420170	+	192	5	12	16	11	6	7	8	10	16	11	17	18	13	13	7
gene-FTB24_15685	CP045224.1	3420683	3425893	-	5211	441	545	1710	617	711	463	561	933	1816	581	711	1713	757	347	924
gene-FTB24_15690	CP045224.1	3425908	3428424	-	2517	146	144	582	216	227	154	144	315	720	168	166	578	229	120	284
gene-FTB24_15695	CP045224.1	3428844	3429131	-	288	393	312	273	401	433	251	398	402	173	323	409	461	474	256	377
gene-FTB24_15700	CP045224.1	3429151	3429426	-	276	375	297	256	411	453	245	403	414	204	298	358	488	458	239	382
gene-FTB24_15705	CP045224.1	3430553	3431734	+	1182	719	1043	1026	611	748	627	853	673	631	945	1393	1419	688	691	1163
gene-FTB24_15710	CP045224.1	3431736	3432965	+	1230	1283	2095	2333	1200	1244	1269	1588	1185	1417	1827	2986	2989	1388	1469	2179
gene-FTB24_15715	CP045224.1	3433013	3435097	+	2085	3455	5073	5828	3077	3509	3438	3881	3307	4235	4799	8572	7700	3641	3676	5153
gene-FTB24_15720	CP045224.1	3435200	3435364	-	165	325	371	565	218	342	312	348	313	376	408	820	782	328	410	460
gene-FTB24_15725	CP045224.1	3435357	3437924	-	2568	1978	1554	2601	1271	1784	2261	1819	1623	1913	1544	3085	3332	1579	2616	1608
gene-FTB24_15730	CP045224.1	3437927	3438532	-	606	511	220	473	257	339	570	399	390	433	201	545	595	325	532	215
gene-FTB24_15735	CP045224.1	3438901	3440361	-	1461	34768	13184	12421	19144	19892	57557	24506	25339	18046	12981	19503	18433	21992	47796	13415
gene-FTB24_15740	CP045224.1	3440653	3441240	+	588	2872	609	1480	1368	1534	4972	1705	2542	3598	764	1686	1860	1344	5988	784
gene-FTB24_15745	CP045224.1	3441291	3441524	+	234	1539	321	839	754	820	2757	806	1268	2037	383	842	1027	677	3352	377
gene-FTB24_15750	CP045224.1	3441533	3442783	+	1251	3566	832	1785	2142	1957	6974	2062	3095	5991	868	2037	2403	1763	8612	984
gene-FTB24_15755	CP045224.1	3442944	3443513	+	570	3633	1180	1498	2415	2410	4752	2451	3124	3636	1568	2079	2253	2121	5375	1694
gene-FTB24_15760	CP045224.1	3443855	3445195	-	1341	1837	2564	1165	1170	2827	1576	2780	1910	1380	2857	1861	1882	2343	2312	3338
gene-FTB24_15765	CP045224.1	3445555	3445752	+	198	836	518	222	623	861	388	920	724	322	634	453	370	849	389	662
gene-FTB24_15770	CP045224.1	3446100	3447191	-	1092	1742	1358	1170	950	1539	1234	1835	1390	1040	1301	1500	1694	1572	1415	1539
gene-FTB24_15775	CP045224.1	3447916	3449835	-	1920	34814	18132	14136	32623	19562	45329	23596	29602	35819	17193	20030	18920	24546	40755	19326
gene-FTB24_15780	CP045224.1	3450628	3451230	-	603	1079	680	480	609	785	1022	887	978	757	625	742	699	761	1161	722
gene-FTB24_15785	CP045224.1	3451409	3452227	-	819	368	242	220	240	262	308	344	320	330	211	209	267	290	376	239
gene-FTB24_15790	CP045224.1	3452230	3452991	-	762	233	158	210	169	197	242	219	253	254	177	203	273	193	255	210
gene-FTB24_15800	CP045224.1	3454040	3455158	-	1119	4571	4045	2392	2980	4430	4559	4616	4284	4563	4314	3410	3571	4187	5920	4992
gene-FTB24_15815	CP045224.1	3456266	3457270	-	1005	517	540	1176	534	600	992	661	537	1131	556	1505	1384	638	830	620
gene-FTB24_15820	CP045224.1	3457558	3458406	-	849	4978	4431	4548	4359	4117	7782	4920	4522	6804	4118	6575	5938	4944	7311	4256
gene-FTB24_15825	CP045224.1	3458441	3458911	-	471	3198	2924	2734	2768	2448	4322	2934	2725	4181	2550	4058	3727	2966	4245	2554
gene-FTB24_15830	CP045224.1	3459105	3459722	-	618	2289	2455	2191	2069	2087	2812	2417	2063	2768	2186	3092	3093	2291	2301	2560
gene-FTB24_15835	CP045224.1	3460160	3462397	-	2238	1514	1593	2017	1703	1420	2311	1678	1720	2574	1490	1889	2358	1653	1777	1644
gene-FTB24_15840	CP045224.1	3462503	3463417	-	915	298	371	654	318	315	510	402	387	672	340	456	706	409	375	400
gene-FTB24_15850	CP045224.1	3464175	3464579	+	405	1101	928	634	767	1144	1151	1215	1045	1105	1021	802	938	944	1604	1130
gene-FTB24_15855	CP045224.1	3464813	3465808	-	996	6064	3933	3170	4215	4246	7798	5145	4972	5568	3836	4175	5085	4448	7950	4742
gene-FTB24_15860	CP045224.1	3466091	3466927	-	837	12965	6220	4659	8450	7546	13343	8450	10671	7575	6647	7422	7392	7679	14416	7880
gene-FTB24_15865	CP045224.1	3467410	3467973	-	564	6508	4757	2780	3772	5142	6863	5777	5466	4239	5106	3990	4274	4726	7516	5252
gene-FTB24_15870	CP045224.1	3468071	3469000	-	930	2395	1663	1182	1629	1651	2133	1952	2105	1913	1514	1603	1713	1579	2355	1756
gene-FTB24_15875	CP045224.1	3469566	3471233	-	1668	1651	1276	1669	1715	1341	2416	1570	1520	2280	1149	2165	1904	1549	2117	1245
gene-FTB24_15880	CP045224.1	3471307	3472062	-	756	718	607	718	671	558	998	659	677	862	452	843	835	637	815	543
gene-FTB24_15885	CP045224.1	3472072	3472608	-	537	483	449	612	472	383	662	449	491	643	321	659	677	430	484	343
gene-FTB24_15890	CP045224.1	3472774	3473310	-	537	534	471	647	427	401	557	489	498	805	344	745	798	485	442	383
gene-FTB24_15895	CP045224.1	3473410	3474720	-	1311	444	437	622	342	391	418	439	457	527	354	562	699	446	341	458
gene-FTB24_15900	CP045224.1	3474799	3475515	-	717	50	35	120	28	33	37	36	52	65	37	72	124	56	28	44
gene-FTB24_15905	CP045224.1	3475752	3477023	+	1272	34	21	104	24	28	24	35	42	97	52	30	92	39	51	35
gene-FTB24_15910	CP045224.1	3477497	3478153	-	657	293	170	213	241	242	184	267	319	275	154	144	237	260	149	209
gene-FTB24_15915	CP045224.1	3479354	3479764	-	411	2203	1022	982	1710	1253	2105	1552	1759	1325	1217	1191	1258	1421	2416	1039
gene-FTB24_15920	CP045224.1	3479980	3481338	-	1359	3975	3367	2209	2873	3422	3315	4126	3616	3014	3275	3292	3080	3567	3692	3274
gene-FTB24_15925	CP045224.1	3481349	3481708	-	360	887	878	588	561	843	791	1003	886	638	865	721	874	824	1005	872
gene-FTB24_15930	CP045224.1	3481913	3482692	-	780	2591	1761	981	1405	2249	1909	2544	2196	1511	1902	1558	1558	2016	2646	1905
gene-FTB24_15935	CP045224.1	3483154	3483765	-	612	10231	5766	4612	7614	7869	7687	8262	9654	5540	6239	7203	7264	8235	8420	6409
gene-FTB24_15940	CP045224.1	3483857	3484846	-	990	3015	1771	1889	2785	1866	2734	2134	2879	2549	1423	2174	2390	1988	2681	1594
gene-FTB24_15945	CP045224.1	3484914	3485771	-	858	103	89	200	105	84	97	88	122	189	93	146	197	114	94	97
gene-FTB24_15950	CP045224.1	3485877	3486473	-	597	358	317	342	317	337	582	432	396	681	265	365	420	363	518	318
gene-FTB24_15955	CP045224.1	3486513	3487316	-	804	362	375	466	450	415	796	465	468	939	338	481	572	414	631	359
gene-FTB24_15960	CP045224.1	3487352	3487792	-	441	168	171	232	255	181	391	199	205	504	153	277	284	215	300	150
gene-FTB24_15965	CP045224.1	3487805	3489907	-	2103	797	792	1264	1273	846	1524	800	1036	2284	632	1356	1408	864	1184	718
gene-FTB24_15970	CP045224.1	3490078	3491781	-	1704	1220	959	2027	1709	1064	1951	1095	1444	2684	790	2071	2050	1253	1389	897
gene-FTB24_15975	CP045224.1	3491807	3492766	-	960	840	642	1038	919	700	1120	734	880	1413	519	1070	1137	770	832	599
gene-FTB24_15980	CP045224.1	3492902	3493420	-	519	288	231	323	337	233	369	285	327	508	170	351	322	284	302	189
gene-FTB24_15985	CP045224.1	3493463	3493948	-	486	344	258	407	347	313	418	360	444	622	214	362	396	348	357	237
gene-FTB24_15990	CP045224.1	3493945	3494562	-	618	413	296	300	363	323	373	363	448	586	249	350	362	380	382	256
gene-FTB24_15995	CP045224.1	3494627	3494989	-	363	281	210	255	265	282	294	293	390	407	171	246	351	216	341	209
gene-FTB24_16000	CP045224.1	3495724	3496221	-	498	594	398	334	266	372	334	431	432	280	336	390	410	432	358	420
gene-FTB24_16005	CP045224.1	3496378	3497289	-	912	384	269	275	191	273	277	360	336	262	294	265	313	279	331	351
gene-FTB24_16010	CP045224.1	3498016	3498867	+	852	9311	4338	3989	5578	4750	11456	5282	6821	9501	4755	6475	5248	4497	15589	3825
gene-FTB24_16015	CP045224.1	3498871	3499341	+	471	7437	3479	3985	5490	3641	11190	4038	5748	7218	3399	5935	4847	3703	13378	3096
gene-FTB24_16020	CP045224.1	3499354	3500664	+	1311	27849	12402	9945	20671	13668	42078	15613	21676	20417	12589	15952	12758	14564	45540	11083
gene-FTB24_16025	CP045224.1	3501219	3502760	+	1542	5575	5002	4670	4289	4591	5221	4904	4922	5505	4925	6968	6523	4487	5744	5152
gene-FTB24_16030	CP045224.1	3502795	3503901	+	1107	4642	4087	3577	3740	3793	4147	3920	4176	4082	4042	5732	5040	3952	4566	4011
gene-FTB24_16035	CP045224.1	3504208	3505494	-	1287	1563	1605	1629	1895	1391	1939	1677	1657	2267	1516	1973	1928	1548	1609	1580
gene-FTB24_16040	CP045224.1	3505617	3508715	-	3099	2611	2538	2699	3605	2403	3145	2618	2799	4295	2271	3367	3173	2654	2656	2475
gene-FTB24_16045	CP045224.1	3509420	3509578	+	159	975	683	234	759	872	710	1027	945	632	909	506	334	807	835	878
gene-FTB24_16050	CP045224.1	3509867	3510571	-	705	802	793	803	581	817	949	878	739	1021	649	939	1131	795	1212	775
gene-FTB24_16055	CP045224.1	3510562	3512169	-	1608	1490	1570	1617	1242	1553	1951	1962	1364	2307	1431	1863	2151	1630	2269	1445
gene-FTB24_16060	CP045224.1	3512425	3513603	-	1179	33421	14831	15238	18924	22372	25130	21799	28111	16713	18239	27103	26573	17335	31688	19190
gene-FTB24_16065	CP045224.1	3513827	3514321	-	495	472	420	417	282	507	490	535	466	426	428	508	577	511	653	481
gene-FTB24_16070	CP045224.1	3514322	3515083	-	762	632	563	534	345	687	636	717	663	674	611	638	661	691	1124	620
gene-FTB24_16075	CP045224.1	3515796	3518630	+	2835	2950	1722	2053	2356	2293	2941	2548	2897	3029	1633	2874	2484	2435	3205	1790
gene-FTB24_16080	CP045224.1	3518688	3519917	+	1230	3152	1973	1845	2309	2562	2749	2756	2922	2463	2106	2789	2732	2529	3101	2049
gene-FTB24_16090	CP045224.1	3523869	3525263	-	1395	288	262	335	216	249	257	351	262	370	239	269	396	357	273	290
gene-FTB24_16095	CP045224.1	3525256	3525903	-	648	175	110	195	129	160	172	164	143	183	141	181	268	171	163	185
gene-FTB24_16100	CP045224.1	3526338	3527177	-	840	216	209	381	171	215	145	205	263	346	224	263	409	229	162	221
gene-FTB24_16105	CP045224.1	3527201	3527959	-	759	129	120	271	112	118	95	101	151	235	105	187	277	149	73	130
gene-FTB24_16110	CP045224.1	3528016	3528489	-	474	66	63	243	69	94	52	60	105	214	53	96	247	72	48	81
gene-FTB24_16115	CP045224.1	3528518	3528925	-	408	57	53	223	63	81	57	56	74	220	54	91	232	86	39	84
gene-FTB24_16120	CP045224.1	3528980	3530032	-	1053	25	28	289	34	76	25	27	89	369	52	53	280	75	17	89
gene-FTB24_16125	CP045224.1	3530428	3531108	+	681	2137	4018	4586	1426	2709	2215	3211	1745	1489	4707	7966	7785	2624	2669	4302
gene-FTB24_16130	CP045224.1	3531238	3531558	-	321	59	79	161	22	82	96	100	42	103	108	192	179	64	101	84
gene-FTB24_16135	CP045224.1	3531940	3532767	+	828	6269	3324	3090	5413	4508	3880	4677	5245	2444	3089	5378	3867	5425	3554	2933
gene-FTB24_16140	CP045224.1	3533560	3534234	+	675	244	220	302	215	203	213	253	256	293	228	265	376	246	271	252
gene-FTB24_16145	CP045224.1	3534240	3535382	+	1143	966	995	987	790	1091	861	1092	989	929	969	1179	1374	998	1163	1140
gene-FTB24_16150	CP045224.1	3535656	3536846	-	1191	10178	6407	5616	8168	8568	10093	8237	8995	7881	7293	8246	8591	7532	11794	8599
gene-FTB24_16155	CP045224.1	3536925	3537128	-	204	99	110	186	59	121	65	109	117	123	130	186	328	93	76	172
gene-FTB24_16165	CP045224.1	3537361	3537621	+	261	256	263	427	170	272	127	208	265	223	282	431	718	212	188	401
gene-FTB24_16170	CP045224.1	3537504	3537746	-	243	284	259	440	159	301	134	221	287	240	304	455	781	238	198	415
gene-FTB24_16175	CP045224.1	3537736	3538164	-	429	336	310	537	241	417	189	344	403	357	428	627	949	299	245	571
gene-FTB24_16180	CP045224.1	3538445	3538669	-	225	155	153	159	102	168	127	144	146	132	163	165	217	140	152	185
gene-FTB24_16185	CP045224.1	3538796	3540529	-	1734	266	313	381	201	305	229	275	465	338	273	298	431	296	280	364
gene-FTB24_16190	CP045224.1	3540579	3542129	+	1551	89	81	199	77	110	51	96	121	209	104	94	195	131	82	125
gene-FTB24_16195	CP045224.1	3542130	3542543	+	414	85	79	232	92	91	43	80	107	229	69	85	245	116	53	135
gene-FTB24_16200	CP045224.1	3542547	3544118	+	1572	114	148	356	174	160	129	127	191	365	142	185	385	189	95	229
gene-FTB24_16205	CP045224.1	3544473	3545342	+	870	19350	22054	13187	10214	18637	15827	20452	18069	12606	21272	18658	19049	17116	20571	21856
gene-FTB24_16210	CP045224.1	3545323	3546057	+	735	14776	17585	9780	8740	14643	12616	15903	13842	9662	15706	14244	13898	13768	16165	16963
gene-FTB24_16215	CP045224.1	3546090	3546998	+	909	26930	30139	16766	17552	26736	23965	28136	24665	18394	28479	23952	23576	24098	30548	30308
gene-FTB24_16220	CP045224.1	3546995	3547537	+	543	28851	29611	15408	18763	28275	25228	28478	26678	18389	28867	23155	23353	24441	32877	31050
gene-FTB24_16225	CP045224.1	3547630	3548424	+	795	54782	53405	23999	36905	48980	49338	49074	49320	37257	51444	40148	36583	45526	62312	55887
gene-FTB24_16240	CP045224.1	3549057	3549272	+	216	11493	10390	5601	8146	11239	8118	10719	11342	8532	10756	7997	8106	9608	11900	11586
