# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9280693_sorted.bam" "SRR9280697_sorted.bam" "SRR9280690_sorted.bam" "SRR9280699_sorted.bam" "SRR9280687_sorted.bam" "SRR9280692_sorted.bam" "SRR9280696_sorted.bam" "SRR9280694_sorted.bam" "SRR9280698_sorted.bam" "SRR9280688_sorted.bam" "SRR9280700_sorted.bam" "SRR9280695_sorted.bam" "SRR9280689_sorted.bam" "SRR9280686_sorted.bam" "SRR9280691_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9280693_sorted.bam	SRR9280697_sorted.bam	SRR9280690_sorted.bam	SRR9280699_sorted.bam	SRR9280687_sorted.bam	SRR9280692_sorted.bam	SRR9280696_sorted.bam	SRR9280694_sorted.bam	SRR9280698_sorted.bam	SRR9280688_sorted.bam	SRR9280700_sorted.bam	SRR9280695_sorted.bam	SRR9280689_sorted.bam	SRR9280686_sorted.bam	SRR9280691_sorted.bam
gene-SPD_RS08505	NC_008533.2	1609875	1611026	-	1152	1014	332	806	325	288	714	522	602	634	268	639	389	442	202	394
gene-SPD_RS08510	NC_008533.2	1611041	1611772	-	732	649	219	698	160	157	516	376	433	538	172	503	260	379	111	351
gene-SPD_RS08520	NC_008533.2	1612074	1612850	-	777	29	53	29	49	34	22	38	8	73	32	47	56	20	27	28
gene-SPD_RS08525	NC_008533.2	1612843	1614066	-	1224	45	97	66	80	83	61	95	51	178	70	127	97	39	45	55
gene-SPD_RS08530	NC_008533.2	1614044	1614643	-	600	30	49	16	40	31	27	43	15	77	33	60	36	16	15	24
gene-SPD_RS08535	NC_008533.2	1614630	1615397	-	768	35	35	22	30	28	10	52	16	87	37	52	41	20	23	21
gene-SPD_RS08540	NC_008533.2	1615394	1616398	-	1005	29	46	23	34	27	22	59	14	86	36	48	51	22	30	22
gene-SPD_RS08545	NC_008533.2	1616409	1616975	-	567	16	27	16	24	29	20	37	16	53	36	34	29	22	16	19
gene-SPD_RS08550	NC_008533.2	1616972	1618333	-	1362	28	45	36	43	49	20	40	13	107	41	68	42	26	41	21
gene-SPD_RS11390	NC_008533.2	1618468	1618623	-	156	20	31	26	27	19	13	37	12	32	27	39	30	14	27	10
gene-SPD_RS11750	NC_008533.2	1618706	1618912	-	207	32	29	14	24	20	12	51	17	47	35	27	32	13	19	18
gene-SPD_RS08560	NC_008533.2	1619520	1620521	-	1002	148	122	248	223	162	90	170	118	383	163	279	165	162	110	160
gene-SPD_RS08565	NC_008533.2	1620629	1620997	-	369	1	1	1	0	1	0	1	0	6	0	0	0	0	0	0
gene-SPD_RS08570	NC_008533.2	1621093	1621803	-	711	13	18	15	44	37	7	17	4	67	31	17	30	10	18	18
gene-SPD_RS08575	NC_008533.2	1621806	1623497	-	1692	27	39	28	63	48	26	41	18	122	69	51	44	20	26	24
gene-SPD_RS08580	NC_008533.2	1623509	1624519	-	1011	25	32	25	32	21	19	26	12	77	31	37	36	13	16	10
gene-SPD_RS08585	NC_008533.2	1624622	1625689	-	1068	34	57	45	44	48	39	51	22	110	48	76	45	30	31	30
gene-SPD_RS08590	NC_008533.2	1625714	1626373	-	660	3	5	5	8	8	3	14	2	14	8	13	11	8	2	7
gene-SPD_RS08595	NC_008533.2	1626583	1627563	-	981	16	43	18	24	15	7	34	4	70	19	37	15	11	12	10
gene-SPD_RS08600	NC_008533.2	1627576	1629051	-	1476	18	44	32	48	22	19	47	16	96	32	46	31	13	16	29
gene-SPD_RS08605	NC_008533.2	1629064	1629705	-	642	6	8	4	6	9	9	17	3	28	8	10	9	7	6	2
gene-SPD_RS11755	NC_008533.2	1629763	1630146	-	384	2	4	2	9	7	4	8	2	18	7	10	6	3	2	1
gene-SPD_RS08615	NC_008533.2	1630318	1630614	-	297	3	7	10	7	9	4	15	0	14	16	17	9	5	5	2
gene-SPD_RS08620	NC_008533.2	1630598	1632757	-	2160	32	70	51	64	39	24	93	23	171	64	121	61	42	32	30
gene-SPD_RS08630	NC_008533.2	1633888	1635114	-	1227	282	600	463	474	468	179	727	166	758	422	706	670	260	309	251
gene-SPD_RS08635	NC_008533.2	1635157	1635849	-	693	346	510	414	454	399	210	716	156	658	424	558	588	196	288	223
gene-SPD_RS08645	NC_008533.2	1636022	1637773	-	1752	111	289	187	317	283	71	271	59	355	273	312	334	136	146	107
gene-SPD_RS08650	NC_008533.2	1637763	1639508	-	1746	173	428	342	333	409	118	495	112	531	416	519	569	222	288	206
gene-SPD_RS08670	NC_008533.2	1640753	1641580	+	828	525	1319	701	959	982	336	1464	304	1270	945	1378	1705	444	687	459
gene-SPD_RS08680	NC_008533.2	1641735	1641974	+	240	86	230	77	179	177	47	228	51	181	159	207	240	78	94	53
gene-SPD_RS08685	NC_008533.2	1642852	1643433	+	582	7	11	11	12	18	2	12	6	28	11	21	15	4	10	8
gene-SPD_RS08690	NC_008533.2	1643433	1644695	+	1263	37	51	25	38	59	16	41	18	86	70	30	37	12	37	20
gene-SPD_RS08695	NC_008533.2	1644746	1645207	-	462	80	96	118	90	113	72	149	63	166	104	146	132	66	76	55
gene-SPD_RS08700	NC_008533.2	1645204	1645968	-	765	120	177	194	143	100	101	240	74	264	88	232	205	103	92	116
gene-SPD_RS08705	NC_008533.2	1646149	1646553	-	405	416	1265	693	1495	1589	265	854	219	1277	1525	1226	1635	529	844	457
gene-SPD_RS08710	NC_008533.2	1646623	1648104	-	1482	1700	4510	2862	6081	5509	1104	3182	1061	4818	5934	5098	6292	2186	3560	2012
gene-SPD_RS08715	NC_008533.2	1648123	1649301	-	1179	1145	2701	2082	3681	3604	729	2282	642	3663	4014	3757	3999	1422	2392	1265
gene-SPD_RS08720	NC_008533.2	1649465	1650472	+	1008	118	238	246	239	286	93	339	68	331	296	298	340	146	196	117
gene-SPD_RS08725	NC_008533.2	1650518	1651555	-	1038	35	79	76	50	83	32	140	20	177	91	140	108	43	69	31
gene-SPD_RS08730	NC_008533.2	1651556	1651909	-	354	23	21	47	29	37	17	45	17	107	49	47	40	30	19	22
gene-SPD_RS08735	NC_008533.2	1652153	1653043	-	891	31	11	22	20	11	20	40	9	69	12	28	24	10	14	11
gene-SPD_RS08740	NC_008533.2	1653176	1653712	+	537	27	60	39	36	27	19	125	17	122	35	82	61	17	28	24
gene-SPD_RS08745	NC_008533.2	1653879	1654685	-	807	26	45	32	34	34	18	73	16	88	50	63	43	15	39	16
gene-SPD_RS08755	NC_008533.2	1656514	1658034	-	1521	278	896	586	837	1004	181	1100	180	1212	1035	1157	1245	387	690	373
gene-SPD_RS08760	NC_008533.2	1658027	1658755	-	729	245	720	484	667	767	174	1100	141	918	709	940	1182	309	514	280
gene-SPD_RS08765	NC_008533.2	1658770	1659534	-	765	188	507	259	349	539	129	849	89	691	502	603	772	194	305	199
gene-SPD_RS08770	NC_008533.2	1659538	1659981	-	444	69	183	96	121	162	44	268	25	236	148	203	266	74	112	65
gene-SPD_RS08775	NC_008533.2	1660663	1660959	-	297	22	57	64	57	58	10	82	9	134	73	113	70	32	38	37
gene-SPD_RS08780	NC_008533.2	1660981	1662045	-	1065	648	1360	1472	1179	1407	524	1825	440	2909	1431	2395	1702	861	1106	804
gene-SPD_RS08785	NC_008533.2	1662446	1663147	+	702	9	9	7	9	7	6	9	3	39	11	9	8	6	3	4
gene-SPD_RS12045	NC_008533.2	1663163	1663273	+	111	3	4	0	0	2	4	4	2	10	3	3	1	2	1	3
gene-SPD_RS08795	NC_008533.2	1663570	1664529	+	960	39	133	151	106	103	32	191	31	236	110	224	152	85	59	89
gene-SPD_RS08800	NC_008533.2	1664519	1665475	+	957	48	188	158	151	153	44	298	32	281	178	246	240	98	105	84
gene-SPD_RS08805	NC_008533.2	1665472	1666224	+	753	44	159	171	132	132	47	202	40	240	168	233	190	110	115	75
gene-SPD_RS08810	NC_008533.2	1666320	1667285	+	966	145	410	428	355	393	110	479	95	565	350	598	528	233	215	188
gene-SPD_RS08815	NC_008533.2	1667510	1667752	-	243	21	74	46	78	85	15	102	11	107	80	107	108	16	39	27
gene-SPD_RS08820	NC_008533.2	1667752	1668474	-	723	290	656	586	641	734	221	982	188	1044	766	970	946	314	447	339
gene-SPD_RS08825	NC_008533.2	1668461	1669030	-	570	428	996	819	915	1082	354	1429	309	1531	1111	1356	1446	468	650	479
gene-SPD_RS08830	NC_008533.2	1669049	1669777	-	729	767	1506	1187	1492	1687	570	2054	466	2430	1533	2040	2020	747	1179	762
gene-SPD_RS08835	NC_008533.2	1669777	1670511	-	735	344	729	546	600	750	209	1066	200	1155	750	1043	938	355	438	308
gene-SPD_RS08840	NC_008533.2	1670508	1670969	-	462	345	817	629	569	687	204	1174	220	1275	692	1156	894	382	405	351
gene-SPD_RS08845	NC_008533.2	1670966	1671487	-	522	381	764	485	538	622	235	994	223	1025	474	934	848	352	384	305
gene-SPD_RS08850	NC_008533.2	1671463	1672434	-	972	362	866	613	605	689	248	1285	229	1282	662	1219	1031	334	421	350
gene-SPD_RS08855	NC_008533.2	1672431	1673225	-	795	357	701	438	478	551	253	1039	250	1014	489	846	783	309	332	285
gene-SPD_RS08860	NC_008533.2	1673432	1673680	-	249	172	333	164	227	202	106	436	80	440	217	434	288	127	131	92
gene-SPD_RS08865	NC_008533.2	1673822	1675447	-	1626	46	99	89	78	92	30	114	24	178	85	107	110	35	52	37
gene-SPD_RS08875	NC_008533.2	1675625	1677592	-	1968	19	54	30	42	55	21	45	12	115	44	63	38	15	21	15
gene-SPD_RS08880	NC_008533.2	1677777	1678487	+	711	22	47	47	38	37	12	68	16	114	28	90	59	22	16	16
gene-SPD_RS08890	NC_008533.2	1680024	1680950	-	927	410	667	469	1037	991	248	502	307	571	908	693	968	403	507	353
gene-SPD_RS08895	NC_008533.2	1680961	1682028	-	1068	699	1022	770	1626	1514	417	870	454	994	1347	1094	1538	676	853	593
gene-SPD_RS08900	NC_008533.2	1682037	1682963	-	927	247	451	279	583	559	138	387	138	443	515	516	619	258	341	247
gene-SPD_RS08905	NC_008533.2	1682963	1684459	-	1497	455	1027	635	978	993	287	881	323	961	972	964	1205	512	522	430
gene-SPD_RS08910	NC_008533.2	1684526	1686505	-	1980	2224	3669	2529	3212	3163	1466	4119	1270	4053	3264	4008	4539	1668	2055	1487
gene-SPD_RS08920	NC_008533.2	1687192	1688385	-	1194	391	540	442	528	467	229	651	274	657	484	608	708	329	313	353
gene-SPD_RS08925	NC_008533.2	1688523	1689965	-	1443	72	87	77	134	145	62	94	42	166	118	109	116	52	73	65
gene-SPD_RS11760	NC_008533.2	1690149	1690316	-	168	6	8	7	10	10	8	11	4	14	15	12	7	4	9	0
gene-SPD_RS08930	NC_008533.2	1690323	1691156	-	834	16	32	21	37	28	18	34	8	89	25	44	32	12	22	15
gene-SPD_RS08935	NC_008533.2	1691170	1692036	-	867	25	40	21	39	18	12	28	11	58	32	44	30	10	13	15
gene-SPD_RS08940	NC_008533.2	1692050	1693309	-	1260	35	55	21	71	52	23	43	19	93	51	64	55	31	36	38
gene-SPD_RS08945	NC_008533.2	1693401	1695563	-	2163	70	103	80	113	88	48	97	41	196	94	111	89	47	64	48
gene-SPD_RS08950	NC_008533.2	1695671	1696531	+	861	72	137	97	134	106	54	168	56	243	107	230	146	78	75	54
gene-SPD_RS08955	NC_008533.2	1696528	1697463	+	936	105	166	166	187	137	72	197	63	315	154	274	192	100	123	77
gene-SPD_RS08965	NC_008533.2	1698315	1698402	-	88	18	5	7	4	6	8	4	6	10	7	5	8	5	2	7
gene-SPD_RS08970	NC_008533.2	1698409	1698482	-	74	17	6	6	6	6	8	5	12	12	8	5	7	5	3	7
gene-SPD_RS08975	NC_008533.2	1698518	1698588	-	71	34	12	4	6	18	32	14	28	12	17	5	21	6	5	10
gene-SPD_RS08980	NC_008533.2	1698608	1698680	-	73	36	9	9	3	16	37	16	19	10	13	5	23	6	4	10
gene-SPD_RS08985	NC_008533.2	1698684	1698757	-	74	10	3	6	1	4	11	7	3	3	2	4	11	2	0	3
gene-SPD_RS08990	NC_008533.2	1698771	1698860	-	90	32	8	10	5	18	21	20	18	5	11	5	20	8	6	10
gene-SPD_RS08995	NC_008533.2	1698871	1698944	-	74	52	13	17	10	32	30	25	34	13	15	8	36	23	9	20
gene-SPD_RS09000	NC_008533.2	1698958	1699031	-	74	42	15	28	10	31	34	19	41	18	17	9	32	24	7	30
gene-SPD_RS09005	NC_008533.2	1699037	1699110	-	74	21	12	9	8	16	17	11	13	11	16	9	8	3	3	14
gene-SPD_RS09010	NC_008533.2	1699126	1699199	-	74	20	15	14	8	23	19	14	15	20	25	11	21	4	4	15
gene-SPD_RS09015	NC_008533.2	1699209	1699294	-	86	14	5	7	3	11	12	6	10	14	18	3	16	4	3	7
gene-SPD_RS09020	NC_008533.2	1699302	1699373	-	72	5	1	2	1	4	3	1	2	6	3	0	5	3	1	1
gene-SPD_RS09025	NC_008533.2	1699396	1699468	-	73	11	6	4	5	6	3	4	7	7	7	3	6	2	5	0
gene-SPD_RS09030	NC_008533.2	1699487	1699568	-	82	18	11	13	8	9	14	7	19	16	7	7	8	3	6	5
gene-SPD_RS09035	NC_008533.2	1699574	1699646	-	73	18	11	11	5	11	19	11	19	15	11	8	11	2	2	7
gene-SPD_RS09040	NC_008533.2	1699671	1699743	-	73	7	6	7	1	16	11	16	13	10	12	4	17	3	1	5
gene-SPD_RS09045	NC_008533.2	1699746	1699818	-	73	9	6	26	2	24	41	16	25	21	38	1	11	31	25	45
gene-SPD_RS09050	NC_008533.2	1699823	1699938	-	116	1188	33	3477	28	1478	5897	954	5868	1980	4140	254	251	3786	5763	8943
gene-SPD_RS09055	NC_008533.2	1700015	1702916	-	2902	392	530	18174	478	9433	9636	3925	54444	2897	27512	3515	4679	83107	142947	142123
gene-SPD_RS09060	NC_008533.2	1703041	1703113	-	73	3	3	1	1	4	6	6	10	12	4	1	1	6	6	4
gene-SPD_RS09065	NC_008533.2	1703165	1704710	-	1546	49	78	2033	92	718	1748	321	8316	275	4748	784	900	20416	21541	35310
gene-SPD_RS09070	NC_008533.2	1704963	1705034	-	72	13	10	9	8	8	5	22	8	16	17	15	16	5	9	10
gene-SPD_RS09075	NC_008533.2	1705096	1706451	-	1356	203	393	324	356	276	128	500	94	693	343	603	383	190	182	186
gene-SPD_RS09080	NC_008533.2	1706489	1707265	+	777	25	34	31	25	33	11	41	23	90	34	57	29	22	13	19
gene-SPD_RS09085	NC_008533.2	1707354	1707887	+	534	570	632	665	634	646	385	1044	359	1063	522	941	879	408	379	391
gene-SPD_RS11255	NC_008533.2	1708241	1708447	-	207	27	23	14	20	39	29	24	33	20	34	17	33	18	19	13
gene-SPD_RS09095	NC_008533.2	1708607	1709836	+	1230	65	87	71	63	74	77	106	37	157	74	108	105	30	45	44
gene-SPD_RS09100	NC_008533.2	1709935	1711557	-	1623	1281	2780	2731	1542	2078	842	4122	919	4895	2054	4398	3048	1619	1517	1619
gene-SPD_RS09105	NC_008533.2	1711573	1711857	-	285	468	826	882	436	503	353	1784	300	1677	485	1416	976	511	419	504
gene-SPD_RS09110	NC_008533.2	1712013	1712408	-	396	13	11	12	4	10	4	17	10	20	12	15	13	9	6	6
gene-SPD_RS09115	NC_008533.2	1712486	1713247	-	762	141	285	269	241	276	118	402	97	451	277	381	382	168	187	182
gene-SPD_RS09120	NC_008533.2	1713280	1713906	-	627	470	694	556	640	689	360	1044	281	1146	699	890	925	377	422	345
gene-SPD_RS09125	NC_008533.2	1713922	1714239	-	318	342	586	518	421	460	314	830	308	878	470	740	744	331	340	284
gene-SPD_RS09130	NC_008533.2	1714236	1714535	-	300	155	256	213	178	187	133	389	109	388	197	338	329	128	127	127
gene-SPD_RS11940	NC_008533.2	1714629	1714760	+	132	8	9	5	7	18	8	7	8	14	10	20	16	11	4	7
gene-SPD_RS11765	NC_008533.2	1714785	1714847	-	63	17	15	12	14	24	13	24	12	24	22	24	34	15	6	14
gene-SPD_RS09135	NC_008533.2	1714872	1715063	-	192	39	42	56	46	41	30	62	24	59	49	60	86	39	28	37
gene-SPD_RS09140	NC_008533.2	1715224	1715898	-	675	410	495	439	383	402	449	586	300	693	450	593	683	343	292	379
gene-SPD_RS09145	NC_008533.2	1715904	1716350	-	447	190	204	173	137	125	166	263	131	212	129	193	238	177	86	149
gene-SPD_RS09150	NC_008533.2	1716464	1716967	-	504	13	22	17	15	13	7	31	8	64	21	17	21	10	12	11
gene-SPD_RS09155	NC_008533.2	1716964	1717326	-	363	9	14	15	9	8	1	24	4	20	8	9	8	2	5	7
gene-SPD_RS11770	NC_008533.2	1717392	1718423	-	1032	4	26	12	9	11	10	19	9	42	7	17	14	3	7	6
gene-SPD_RS09175	NC_008533.2	1719861	1720577	-	717	544	710	812	516	686	333	788	318	958	759	929	914	489	419	504
gene-SPD_RS09185	NC_008533.2	1721458	1722873	-	1416	3990	3960	6899	2447	4575	3017	5275	2616	5242	5061	5513	5156	3857	3155	3756
gene-SPD_RS09190	NC_008533.2	1722884	1723294	-	411	1744	1598	2726	1027	1641	1359	2361	1319	2090	2155	2272	2194	1531	1348	1358
gene-SPD_RS09195	NC_008533.2	1723287	1723895	-	609	1351	1132	2058	695	1136	850	1946	752	1877	1332	1762	1421	1355	741	954
gene-SPD_RS09200	NC_008533.2	1723908	1724366	-	459	1739	1295	3221	843	1139	1277	2435	1032	2776	1455	2600	1615	1521	973	1312
gene-SPD_RS09210	NC_008533.2	1725655	1725915	-	261	10	11	15	10	18	8	18	10	36	16	17	16	9	7	13
gene-SPD_RS09215	NC_008533.2	1725974	1726525	-	552	20	21	16	26	32	14	23	7	52	24	26	22	12	8	14
gene-SPD_RS09220	NC_008533.2	1726515	1726712	-	198	14	13	13	17	22	10	13	4	20	14	13	13	6	3	7
gene-SPD_RS09225	NC_008533.2	1726716	1727510	-	795	12	12	10	9	18	5	13	6	19	8	20	9	3	4	7
gene-SPD_RS09230	NC_008533.2	1727918	1728343	-	426	19	31	27	21	17	9	30	11	60	20	30	19	7	14	10
gene-SPD_RS09235	NC_008533.2	1728472	1728831	-	360	8	17	16	12	11	7	21	4	35	7	18	10	6	2	9
gene-SPD_RS09240	NC_008533.2	1728877	1729083	-	207	2	6	7	7	6	2	16	6	24	11	14	12	8	6	8
gene-SPD_RS09245	NC_008533.2	1729070	1729243	-	174	3	4	3	4	5	4	4	2	8	9	9	5	3	3	3
gene-SPD_RS09250	NC_008533.2	1729602	1730558	-	957	2668	3053	2867	4324	4969	2080	3858	1879	5056	4486	4437	4419	2118	2970	1838
gene-SPD_RS09255	NC_008533.2	1730934	1732304	-	1371	892	1269	956	1449	1675	537	1472	573	1386	1596	1265	1682	620	864	634
gene-SPD_RS09265	NC_008533.2	1732611	1733777	-	1167	927	1365	1160	1176	1414	692	1800	586	2034	1280	1820	1688	706	903	741
gene-SPD_RS09270	NC_008533.2	1733832	1735088	-	1257	634	744	860	617	787	481	1115	338	1502	844	1299	956	524	571	444
gene-SPD_RS09275	NC_008533.2	1735173	1736189	-	1017	782	1022	1291	772	1222	730	1705	627	1959	1318	1640	1412	767	762	801
gene-SPD_RS09280	NC_008533.2	1736197	1736715	-	519	299	337	474	243	353	261	672	209	658	453	531	496	289	300	288
gene-SPD_RS09285	NC_008533.2	1736705	1737148	-	444	171	259	311	167	244	146	484	142	505	242	364	290	185	196	192
gene-SPD_RS09290	NC_008533.2	1737234	1737854	-	621	18	25	18	28	38	9	34	12	67	36	33	33	10	18	11
gene-SPD_RS09300	NC_008533.2	1738237	1739100	-	864	136	221	217	188	163	111	280	74	345	152	335	288	113	102	104
gene-SPD_RS11945	NC_008533.2	1739292	1739462	+	171	72	63	90	76	76	40	185	53	160	116	183	140	73	43	53
gene-SPD_RS09310	NC_008533.2	1739565	1739789	+	225	188	250	255	249	212	141	336	120	444	230	382	299	169	135	153
gene-SPD_RS09315	NC_008533.2	1739796	1739984	+	189	87	142	147	117	102	76	193	70	221	111	222	166	88	62	85
gene-SPD_RS09320	NC_008533.2	1740100	1743090	+	2991	223	328	325	304	321	166	396	156	557	402	468	438	233	216	224
gene-SPD_RS09325	NC_008533.2	1743440	1744144	+	705	40	58	67	53	54	33	55	31	90	78	91	85	58	48	50
gene-SPD_RS09330	NC_008533.2	1744125	1745054	+	930	26	51	43	50	43	19	38	22	58	56	44	39	53	39	26
gene-SPD_RS09335	NC_008533.2	1745051	1747159	+	2109	62	92	115	135	109	50	87	58	130	137	113	126	88	76	78
gene-SPD_RS09340	NC_008533.2	1747183	1748922	+	1740	123	137	127	170	199	85	119	68	202	192	147	198	127	126	105
gene-SPD_RS09345	NC_008533.2	1748973	1749740	+	768	62	106	89	106	132	53	96	57	144	123	102	91	84	80	71
gene-SPD_RS09350	NC_008533.2	1749742	1750374	+	633	49	69	75	200	104	43	70	33	110	107	86	102	63	63	52
gene-SPD_RS09355	NC_008533.2	1751320	1751733	-	414	127	128	332	123	183	118	290	110	502	170	336	206	183	171	194
gene-SPD_RS09360	NC_008533.2	1751844	1755521	-	3678	1978	2226	2366	3175	3488	1410	1893	1385	2803	3398	3212	3192	2284	2252	2121
gene-SPD_RS09365	NC_008533.2	1755554	1759165	-	3612	1719	1769	1958	1857	2171	1108	2066	941	2668	2192	2894	2303	1411	1257	1434
gene-SPD_RS09370	NC_008533.2	1759581	1759651	+	71	1	5	3	2	2	0	5	1	8	4	1	3	0	1	2
gene-SPD_RS09375	NC_008533.2	1759849	1761180	-	1332	520	630	502	536	647	325	903	349	750	581	632	859	310	373	524
gene-SPD_RS09380	NC_008533.2	1761409	1762233	-	825	150	267	215	210	255	130	346	90	305	266	310	343	119	154	120
gene-SPD_RS09385	NC_008533.2	1762272	1762460	-	189	85	177	108	111	199	61	185	65	203	174	156	190	78	79	76
gene-SPD_RS09390	NC_008533.2	1762453	1763736	-	1284	353	580	599	477	804	260	936	219	995	769	882	873	384	491	454
gene-SPD_RS09395	NC_008533.2	1763760	1763990	-	231	173	292	362	291	379	163	426	165	424	388	474	431	199	206	234
gene-SPD_RS09400	NC_008533.2	1764048	1765085	-	1038	418	598	704	470	659	303	914	302	1259	682	1028	739	432	458	467
gene-SPD_RS09405	NC_008533.2	1765069	1765557	-	489	213	259	314	178	287	177	470	181	504	280	401	346	196	206	198
gene-SPD_RS09410	NC_008533.2	1765547	1766086	-	540	166	204	210	138	191	114	353	131	380	202	334	259	157	161	150
gene-SPD_RS09415	NC_008533.2	1766151	1767143	-	993	361	658	568	603	647	326	1070	270	988	629	913	967	372	464	324
gene-SPD_RS09425	NC_008533.2	1767255	1767938	-	684	486	1163	906	1070	1137	336	1551	344	1917	952	1863	1480	537	626	464
gene-SPD_RS09430	NC_008533.2	1767994	1768734	-	741	250	271	249	272	288	197	360	139	518	323	382	345	172	199	171
gene-SPD_RS09435	NC_008533.2	1768768	1769046	+	279	19	57	76	41	22	17	65	10	178	29	118	35	38	15	42
gene-SPD_RS09440	NC_008533.2	1769124	1770050	+	927	379	742	502	595	667	227	766	225	717	684	715	869	299	484	306
gene-SPD_RS09445	NC_008533.2	1770125	1770919	-	795	776	1335	985	1153	1347	522	1608	385	2288	1154	2018	1525	616	781	608
gene-SPD_RS09450	NC_008533.2	1771045	1772295	-	1251	500	737	706	610	660	340	1088	301	1325	628	1142	922	440	452	443
gene-SPD_RS09455	NC_008533.2	1772362	1773189	-	828	751	732	702	821	800	524	1030	382	1504	809	1187	841	450	512	393
gene-SPD_RS09465	NC_008533.2	1773456	1774397	-	942	229	372	369	332	366	169	414	138	530	384	604	482	221	270	216
gene-SPD_RS09470	NC_008533.2	1774387	1775643	-	1257	920	1227	1274	1297	1379	793	1547	588	2157	1543	2094	1625	762	998	743
gene-SPD_RS09475	NC_008533.2	1775645	1776307	-	663	569	752	760	711	819	421	922	370	1331	858	1264	997	499	514	448
gene-SPD_RS09480	NC_008533.2	1776270	1776926	-	657	311	431	412	383	419	206	566	181	807	465	743	548	263	269	224
gene-SPD_RS09485	NC_008533.2	1776937	1777815	-	879	396	691	596	537	537	269	803	218	1042	546	960	723	347	387	305
gene-SPD_RS09490	NC_008533.2	1777817	1778689	-	873	241	353	348	278	280	145	491	122	672	304	549	411	184	231	162
gene-SPD_RS09495	NC_008533.2	1778820	1779128	-	309	16	23	12	19	12	7	18	13	41	15	27	11	9	9	15
gene-SPD_RS09500	NC_008533.2	1779121	1779762	-	642	68	68	70	111	66	48	78	46	136	64	103	71	59	44	54
gene-SPD_RS09505	NC_008533.2	1779764	1781794	-	2031	95	155	140	144	115	78	174	78	329	109	191	142	94	87	97
gene-SPD_RS09510	NC_008533.2	1782063	1782962	-	900	152	219	192	283	249	121	270	128	369	282	318	315	116	183	104
gene-SPD_RS09515	NC_008533.2	1783034	1783594	-	561	136	192	169	224	268	127	263	88	344	262	304	285	109	167	95
gene-SPD_RS09520	NC_008533.2	1783594	1784367	-	774	144	222	184	169	225	91	306	87	424	198	334	272	101	142	107
gene-SPD_RS09535	NC_008533.2	1785601	1785735	-	135	162	270	290	145	221	124	383	115	313	192	281	382	165	161	168
gene-SPD_RS09540	NC_008533.2	1785880	1787094	-	1215	213	509	336	428	511	142	609	135	655	443	632	684	218	345	214
gene-SPD_RS09545	NC_008533.2	1787250	1787543	-	294	10	20	18	19	14	7	21	9	45	21	24	14	7	10	9
gene-SPD_RS09550	NC_008533.2	1787705	1788157	+	453	156	353	699	223	244	118	760	112	1216	243	1438	411	344	196	301
gene-SPD_RS09555	NC_008533.2	1788192	1789580	-	1389	190	496	428	314	323	131	751	121	815	357	762	570	234	220	229
gene-SPD_RS09560	NC_008533.2	1789646	1790608	+	963	136	295	204	140	158	88	546	74	499	127	419	332	121	129	99
gene-SPD_RS09565	NC_008533.2	1790605	1790796	-	192	107	250	145	74	85	63	416	63	313	67	261	294	78	74	70
gene-SPD_RS09570	NC_008533.2	1790860	1791870	-	1011	1270	1254	1752	1525	1418	894	1958	672	3021	1774	2676	1600	1299	940	881
gene-SPD_RS09575	NC_008533.2	1792295	1792894	-	600	73	50	65	61	72	46	58	53	79	74	60	72	46	47	52
gene-SPD_RS09580	NC_008533.2	1792896	1793993	-	1098	156	88	144	160	192	135	160	137	213	184	158	149	139	100	133
gene-SPD_RS09585	NC_008533.2	1793993	1794730	-	738	76	44	79	50	82	54	73	62	119	92	70	51	62	50	62
gene-SPD_RS09590	NC_008533.2	1794732	1795616	-	885	97	57	118	76	77	75	74	69	128	91	76	46	76	49	72
gene-SPD_RS09595	NC_008533.2	1795603	1795797	-	195	42	21	53	25	27	28	34	21	67	35	28	22	20	15	25
gene-SPD_RS09600	NC_008533.2	1795794	1796000	-	207	37	24	35	22	28	24	29	19	57	27	26	17	19	18	18
gene-SPD_RS09605	NC_008533.2	1796588	1796661	-	74	10	6	12	6	14	4	6	8	19	11	5	7	1	3	5
gene-SPD_RS09610	NC_008533.2	1796677	1796750	-	74	16	11	18	11	13	11	15	13	23	16	8	13	2	3	7
gene-SPD_RS09615	NC_008533.2	1796760	1796845	-	86	13	8	8	8	7	16	13	7	17	7	6	9	3	3	5
gene-SPD_RS09620	NC_008533.2	1796853	1796924	-	72	2	1	1	1	1	9	2	0	4	0	2	1	3	2	1
gene-SPD_RS09625	NC_008533.2	1796947	1797019	-	73	7	1	3	7	6	6	2	5	5	4	4	8	3	1	1
gene-SPD_RS09630	NC_008533.2	1797038	1797119	-	82	12	3	5	9	17	13	11	18	14	15	5	18	7	5	6
gene-SPD_RS09635	NC_008533.2	1797125	1797197	-	73	17	8	5	7	19	17	18	16	12	15	4	22	5	6	8
gene-SPD_RS09640	NC_008533.2	1797222	1797294	-	73	15	6	3	5	15	9	16	11	9	11	5	13	2	3	8
